Site,plot,date,count,species,species_good,foodtype_broad,foodtype_specific,hostplants_genera,hostplants_family,wing_low,wing_high,exotic,specialization_distance,specialization_notes,gbif_totalCount,sampleSize,area_km2,minFlight,maxFlight,lengthFlight,gbif_notes,date_format,year,month,specialist,specialist_family
Ecology Woods,10,7/16/2018,1,"Lambdina pellucidaria (Grote & Robinson, 1867) ",Lambdina pellucidaria,plants,woody,5,4,26,40,0,465.4069574,,224,224,282.8914947,3,6,4,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,10,7/16/2018,1,"Nemoria bistriaria Hübner, 1818 ",Nemoria bistriaria,plants,plants,10,7,22,25,0,224.839981,0,1869,1869,867.8888922,3,10,8,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,10,7/16/2018,2,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,10,7/16/2018,1,"Acrolophus popeanella (Clemens, 1859)",Acrolophus popeanella,plants,herbaceous,2,2,25.5,38,0,271.51641,,3344,3344,2245.914321,6,10,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,10,7/16/2018,1,"Agnippe prunifoliella Chambers, 1873",Agnippe prunifoliella,plants,woody,1,1,9,9,0,0,,194,194,1164.927332,6,8,3,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,10,7/16/2018,4,"Xylesthia pruniramiella Clemens, 1859",Xylesthia pruniramiella,plants,plants,4,3,12,15,0,231.718976,,483,483,835.9743094,5,9,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,10,7/16/2018,1,"Diachorisia velatella Clemens, 1860 ",Diachorisia velatella,other,other,NA,NA,9,9,0,NA,fungivore,178,178,195.8883813,6,7,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,10,7/16/2018,1,"Arta olivalis Grote, 1878",Arta olivalis,unknown,unknown,NA,NA,14,14,0,NA,unknown host plant,637,637,801.879473,7,8,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,10,7/16/2018,3,"Martyringa latipennis (Walsingham, 1882) ",Martyringa latipennis,unknown,unknown,NA,NA,15,15,0,NA,unknown host plant,204,204,215.504422,6,8,3,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,10,7/16/2018,1,"Mea bipunctella (Dietz, 1905)",Mea bipunctella,unknown,unknown,NA,NA,9,9,0,NA,unknown host plant,93,93,123.9279013,6,7,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,10,7/16/2018,1,"Acrolophus texanella (Chamber, 1878)",Acrolophus texanella,plants,herbaceous,NA,NA,19,19,0,NA,no host plant genera specified,735,735,503.8376788,6,7,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,11,7/16/2018,1,"Pseudeustrotia carneola (Guenée, 1852) ",Pseudeustrotia carneola,plants,plants,6,4,20,24,0,217.0071168,0,3781,3781,828.2417292,5,10,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,11,7/16/2018,8,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Nadata gibbosa (J.E.Smith, 1797) ",Nadata gibbosa,plants,woody,14,7,38,59,0,213.1849728,,6069,6069,3064.012419,3,10,8,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Polygrammate hebraeicum Hübner, 1818",Polygrammate hebraeicum,plants,woody,2,2,23,39,0,229.133165,0,2536,2536,342.5868737,4,8,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,2,"Cabera variolaria Guenée, 1857 ",Cabera variolaria,plants,woody,3,2,22,32,0,179.7405567,0,661,661,1745.301507,5,8,4,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Spilosoma virginica (Fabricus, 1798)",Spilosoma virginica,plants,plants,93,46,32,52,0,246.1969647,also says fungus,7036,7036,10896.41632,1,11,11,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Datana integerrima Grote & Robinson, 1866",Datana integerrima,plants,plants,17,10,35,55,0,220.9319162,,1262,1262,1905.595944,6,7,2,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,3,"Acrolophus panamae Busck, 1914",Acrolophus panamae,plants,herbaceous,NA,NA,10,17,0,NA,no host plant genera specified,325,325,512.127291,6,8,3,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,11,7/16/2018,7,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,11,7/16/2018,1,"Acronicta hasta Guenée, 1852",Acronicta hasta,plants,woody,2,2,34,45,0,222.296992,,1371,1371,1029.867116,4,8,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Acleris schalleriana (Linnaeus, 1761)",Acleris schalleriana,plants,woody,4,4,18,20,0,234.2091392,,870,870,4195.710831,5,11,7,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,3,"Proteoteras aesculana Riley, 1881",Proteoteras aesculana,plants,woody,4,4,12,18,0,210.2007578,,599,599,1039.684574,4,10,7,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Meganola phylla (Dyar, 1898) ",Meganola phylla,plants,woody,2,1,17,17,0,80.462758,,547,547,3858.85355,4,8,5,NA,7/16/2018,2018,7,generalist,specialist
Ecology Woods,11,7/16/2018,2,"Prolimacodes badia (Hübner, 1822) ",Prolimacodes badia,plants,woody,30,20,24,35,0,239.1511732,0,1766,1766,4130.649035,6,8,3,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Acrolophus texanella (Chamber, 1878)",Acrolophus texanella,plants,herbaceous,NA,NA,19,19,0,NA,no host plant genera specified,735,735,503.8376788,6,7,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,11,7/16/2018,1,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,2,"Glena cribrataria (Guenée, 1857)",Glena cribrataria,plants,woody,9,7,23,31,0,318.6418439,0,408,408,905.0355227,5,8,4,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,3,"Protoboarmia porcelaria (Guenée, 1857)",Protoboarmia porcelaria,plants,plants,19,13,26,35,0,423.7766282,0,3068,3068,1407.401803,4,9,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Eutrapela clemataria (Abbott & Smith, 1797) ",Eutrapela clemataria,plants,plants,37,27,38,56,0,299.4806591,,4795,4795,832.7385387,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Acrolophus plumifrontella (Clemens, 1859)",Acrolophus plumifrontella,plants,herbaceous,1,1,26,36,0,0,,1108,1108,577.3009626,6,9,4,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,11,7/16/2018,1,"Glenoides texanaria (Hulst, 1888) ",Glenoides texanaria,other,other,NA,3,15,22,0,NA,lichens,2331,2331,1651.890995,6,11,6,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,11,7/16/2018,1,"Aglossa cuprina Zeller, 1872",Aglossa cuprina,other,detritivore,NA,NA,18,27,0,NA,detritivore,818,818,2101.07222,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,11,7/16/2018,2,"Xylesthia pruniramiella Clemens, 1859",Xylesthia pruniramiella,plants,plants,4,3,12,15,0,231.718976,,483,483,835.9743094,5,9,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Chionodes pereyra Clarke, 1947",Chionodes pereyra,plants,woody,1,1,16,18,0,0,,281,281,288.7575047,6,8,3,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,11,7/16/2018,1,"Guenaria similaria (Walker, 1860)",Guenaria similaria,plants,herbaceous,4,4,25,25,0,NA,ferns,205,205,188.9170993,5,8,4,"in gbif as ""Gueneria similaria""",7/16/2018,2018,7,generalist,generalist
Ecology Woods,11,7/16/2018,1,"Crambus albellus Clemen, 1860",Crambus albellus,plants,herbaceous,NA,NA,16,16,0,NA,no host plant genera specified,1752,1752,602.2569667,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,11,7/16/2018,1,"Acronicta retardata (Walker, 1861)",Acronicta retardata,plants,woody,4,4,25,32,0,216.50414,,629,629,561.8468871,5,8,4,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Callopistria mollissima (Guenée, 1852)",Callopistria mollissima,plants,herbaceous,3,3,21,27,0,NA,"only eats ferns, not in phylogenetic tree",1160,1160,547.0136431,5,9,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,2,"Epimecis hortaria (Fabricius, 1794) ",Epimecis hortaria,plants,woody,10,5,43,57,0,206.8276448,,4568,4568,3466.42596,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Scolecocampa liburna (Geyer, 1837) ",Scolecocampa liburna,plants,woody,6,6,35,43,0,232.3169363,also detritophagous,1523,1523,4043.829694,6,9,4,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Pseudeustrotia carneola (Guenée, 1852) ",Pseudeustrotia carneola,plants,plants,6,4,20,24,0,217.0071168,0,3781,3781,828.2417292,5,10,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Misogada unicolor (Packard, 1864) ",Misogada unicolor,plants,woody,2,2,40,50,0,260.650291,,444,444,328.0057648,5,10,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Noctua pronuba (Linnaeus, 1758)",Noctua pronuba,plants,plants,17,14,50,60,1,243.3017215,,320498,100000,6439.634797,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Hypoprepia fucosa Hübner, 1831",Hypoprepia fucosa,plants,plants,4,5,25,35,0,431.7757558,also says algae,6321,6321,1221.693262,6,10,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,10,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,8,"Crambus albellus Clemen, 1860",Crambus albellus,plants,herbaceous,NA,NA,16,16,0,NA,no host plant genera specified,1752,1752,602.2569667,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,2,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Neodactria murellus (Dyar, 1904)",Neodactria murellus,unknown,unknown,NA,NA,23,31,0,NA,unknown host plant,139,139,477.2232563,NA,NA,NA,no adult observations in the mid-atlantic,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,2,"Arta olivalis Grote, 1878",Arta olivalis,unknown,unknown,NA,NA,14,14,0,NA,unknown host plant,637,637,801.879473,7,8,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,1,"Heterocampa obliqua Packard, 1864 ",Heterocampa obliqua,plants,woody,1,1,37,53,0,0,,826,826,554.9071876,5,8,4,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,12,7/16/2018,1,"Azenia obtusa (Herrich-Schäffer, 1854)",Azenia obtusa,unknown,unknown,NA,NA,18,25,0,NA,unknown host plant,744,744,441.0614071,5,8,4,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,1,"Euplexia benesimilis McDunnough, 1922",Euplexia benesimilis,plants,plants,20,16,28,36,0,327.2483719,,1756,1756,1517.234521,5,9,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Homophoberia apicosa (Haworth, 1809)",Homophoberia apicosa,plants,herbaceous,1,1,21,27,0,0,,1095,1095,666.6277635,5,9,5,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,12,7/16/2018,2,"Euzophera semifuneralis (Walker, 1863)",Euzophera semifuneralis,plants,plants,21,14,20,25,0,227.9834178,,315,315,832.043221,4,9,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Parornix melanotella (Dietz, 1907)",Parornix melanotella,plants,woody,1,1,7,7,0,0,,12,12,0,NA,NA,NA,no adult observations in the mid-atlantic,7/16/2018,2018,7,specialist,specialist
Ecology Woods,12,7/16/2018,1,"Tetanolita floridana J.B.Smith, 1895",Tetanolita floridana,plants,woody,1,1,20,24,0,0,also detritophagous,669,669,623.6017039,5,11,7,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,12,7/16/2018,1,"Xubida panalope (Dyar, 1917)",Xubida panalope,unknown,unknown,NA,NA,12,15,0,NA,unknown host plant,75,75,263.7750184,6,7,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,1,"Idia rotundalis Walker, 1865",Idia rotundalis,other,detritivore,NA,NA,20,20,0,NA,detritivore and fungi,1962,1962,663.5559789,5,10,6,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,2,"Acrolophus popeanella (Clemens, 1859)",Acrolophus popeanella,plants,herbaceous,2,2,25.5,38,0,271.51641,,3344,3344,2245.914321,6,10,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,2,"Acrolophus texanella (Chamber, 1878)",Acrolophus texanella,plants,herbaceous,NA,NA,19,19,0,NA,no host plant genera specified,735,735,503.8376788,6,7,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,1,"Phalaenophana pyramusalis (Walker, 1859)",Phalaenophana pyramusalis,other,detritivore,NA,NA,21,25,0,NA,detritivore,2242,2242,1155.530981,4,10,7,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,2,"Nemapogon acapnopennella (Clemens, 1863)",Nemapogon acapnopennella,other,other,NA,NA,10,16,0,NA,fungivore,37,37,897.420514,7,8,2,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,1,"Choristoneura rosaceana (Harris, 1841)",Choristoneura rosaceana,plants,plants,67,36,17,33,0,293.1490913,,4901,4901,2724.081447,5,10,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Eutrapela clemataria (Abbott & Smith, 1797) ",Eutrapela clemataria,plants,plants,37,27,38,56,0,299.4806591,,4795,4795,832.7385387,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,plants,plants,45,20,32,51,0,239.3200041,,79493,79493,33056.40415,4,12,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Epiblema dorsisuffusana (Zeller, 1875)",Epiblema dorsisuffusana,unknown,unknown,NA,NA,20,20,0,NA,unknown host plant,11,11,230.9700207,5,8,4,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,3,"Nola ovilla Grote, 1875",Nola ovilla,plants,woody,1,1,15,15,0,0,,40,40,116.2720868,NA,NA,NA,no adult observations in the mid-atlantic,7/16/2018,2018,7,specialist,specialist
Ecology Woods,12,7/16/2018,2,"Ectropis crepuscularia (Denis & Schiffermüller, 1775) ",Ectropis crepuscularia,plants,plants,38,22,26,37,0,358.6347987,0,75712,75712,9784.829166,2,11,10,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Isa textula (Herrich-Schäffer, 1854) ",Isa textula,plants,woody,12,9,17,25,0,215.6075238,0,1043,1043,478.4663297,6,8,3,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Glenoides texanaria (Hulst, 1888) ",Glenoides texanaria,other,other,NA,3,15,22,0,NA,lichens,2331,2331,1651.890995,6,11,6,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,12,7/16/2018,2,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,1,"Prochoerodes lineola (Goeze, 1781)",Prochoerodes lineola,plants,plants,33,20,43,46,0,372.4982214,,6511,6511,1528.086782,5,11,7,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,12,7/16/2018,2,"Haploa clymene (Brown, 1776)",Haploa clymene,plants,plants,5,4,40,55,0,218.6937332,,2854,2854,493.9538396,5,11,7,NA,7/16/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,2,"Anageshna primordialis (Dyar, 1907)",Anageshna primordialis,plants,woody,1,1,12,15,0,0,,2364,2364,894.6391327,5,10,6,NA,7/15/2018,2018,7,specialist,specialist
Motor Pool,13,7/15/2018,3,"Udea rubigalis (Guenee, 1854)",Udea rubigalis,plants,plants,34,16,16,20,0,220.9312483,,6564,6564,1467.527934,1,12,12,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,16,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,6,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,plants,woody,1,1,12,16,0,0,,477,477,799.8487414,4,8,5,NA,7/15/2018,2018,7,specialist,specialist
Motor Pool,13,7/15/2018,3,"Hypagyrtis unipunctata (Haworth, 1809) ",Hypagyrtis unipunctata,plants,woody,27,15,20,47,0,312.0481175,,2543,2543,1811.292687,5,10,6,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,3,"Acrolophus panamae Busck, 1914",Acrolophus panamae,plants,herbaceous,NA,NA,10,17,0,NA,no host plant genera specified,325,325,512.127291,6,8,3,NA,7/15/2018,2018,7,NA,NA
Motor Pool,13,7/15/2018,1,"Hypsopygia olinalis (Guenée, 1854)",Hypsopygia olinalis,plants,woody,3,2,16,24,0,456.744542,0,3663,3663,1067.506979,5,11,7,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,1,"Patalene olyzonaria (Walker, 1860)",Patalene olyzonaria,plants,woody,3,2,32,39,0,188.4685567,,2651,2651,8071.411395,1,11,11,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,1,"Acrolophus texanella (Chamber, 1878)",Acrolophus texanella,plants,herbaceous,NA,NA,19,19,0,NA,no host plant genera specified,735,735,503.8376788,6,7,2,NA,7/15/2018,2018,7,NA,NA
Motor Pool,13,7/15/2018,2,"Tetanolita floridana J.B.Smith, 1895",Tetanolita floridana,plants,woody,1,1,20,24,0,0,also detritophagous,669,669,623.6017039,5,11,7,NA,7/15/2018,2018,7,specialist,specialist
Motor Pool,13,7/15/2018,1,"Zanclognatha lituralis (Hübner, 1818)",Zanclognatha lituralis,other,detritivore,NA,NA,21,28,0,NA,detritivore,727,727,506.2290703,5,9,5,NA,7/15/2018,2018,7,NA,NA
Motor Pool,13,7/15/2018,1,"Aglossa cuprina Zeller, 1872",Aglossa cuprina,other,detritivore,NA,NA,18,27,0,NA,detritivore,818,818,2101.07222,5,9,5,NA,7/15/2018,2018,7,NA,NA
Motor Pool,13,7/15/2018,3,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/15/2018,2018,7,NA,NA
Motor Pool,13,7/15/2018,1,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,plants,plants,45,20,32,51,0,239.3200041,,79493,79493,33056.40415,4,12,9,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,1,"Heterocampa subrotata Harvey, 1874 ",Heterocampa subrotata,plants,woody,6,6,28,36,0,235.8133093,,549,549,437.9261935,5,8,4,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,1,"Pristerognatha fuligana (Denis & Schiffermüller, 1775) [have Pristerognatha agilana as synonym]",Pristerognatha fuligana,plants,herbaceous,2,2,10,12,0,224.682147,0,232,232,4492.580275,6,8,3,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,13,7/15/2018,2,"Gonioterma mistrella (Busck, 1907)",Gonioterma mistrella,plants,herbaceous,3,1,18,18,0,30.40168827,,118,118,352.8432751,7,10,4,NA,7/15/2018,2018,7,generalist,specialist
Motor Pool,13,7/15/2018,2,"Perimede ricina Hodges, 1962",Perimede ricina,unknown,unknown,NA,NA,10,14,0,NA,unknown host plant,NA,NA,NA,NA,NA,NA,no records in gbif at the species level,7/15/2018,2018,7,NA,NA
Motor Pool,13,7/15/2018,1,"Bucculatrix coronatella Clemens, 1860",Bucculatrix coronatella,plants,woody,1,1,7.5,8,0,0,,61,61,235.9261387,5,9,5,NA,7/15/2018,2018,7,specialist,specialist
Motor Pool,13,7/15/2018,1,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/15/2018,2018,7,NA,NA
Motor Pool,14,7/15/2018,49,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,14,7/15/2018,13,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,plants,woody,1,1,12,16,0,0,,477,477,799.8487414,4,8,5,NA,7/15/2018,2018,7,specialist,specialist
Motor Pool,14,7/15/2018,1,"Chionodes fuscomaculella (Chambers, 1872)",Chionodes fuscomaculella,plants,woody,3,3,14.3,14.3,0,157.3269275,,160,160,345.7450272,6,8,3,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,14,7/15/2018,1,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,14,7/15/2018,1,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,plants,woody,1,1,14,18,0,0,,995,995,252.1767747,5,9,5,NA,7/15/2018,2018,7,specialist,specialist
Motor Pool,14,7/15/2018,3,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,14,7/15/2018,1,"Hypagyrtis unipunctata (Haworth, 1809) ",Hypagyrtis unipunctata,plants,woody,27,15,20,47,0,312.0481175,,2543,2543,1811.292687,5,10,6,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,14,7/15/2018,1,"Perimede ricina Hodges, 1962",Perimede ricina,unknown,unknown,NA,NA,10,14,0,NA,unknown host plant,NA,NA,NA,NA,NA,NA,no records in gbif at the species level,7/15/2018,2018,7,NA,NA
Motor Pool,14,7/15/2018,1,"Iridopsis humaria (Guenée, 1857)",Iridopsis humaria,plants,plants,28,19,24,28,0,283.0952842,0,212,212,2282.606214,4,8,5,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,14,7/15/2018,1,"Sinoe robiniella (Fitch, 1859)",Sinoe robiniella,plants,plants,3,1,9,11.4,0,146.293394,,101,101,222.0500129,5,9,5,NA,7/15/2018,2018,7,generalist,specialist
Motor Pool,14,7/15/2018,2,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/15/2018,2018,7,NA,NA
Motor Pool,14,7/15/2018,2,"Udea rubigalis (Guenee, 1854)",Udea rubigalis,plants,plants,34,16,16,20,0,220.9312483,,6564,6564,1467.527934,1,12,12,NA,7/15/2018,2018,7,generalist,generalist
Motor Pool,14,7/15/2018,1,"Anacampsis conclusella (Walker, 1864)",Anacampsis conclusella,unknown,unknown,NA,NA,9,9,0,NA,unknown host plant,643,643,923.9813201,6,9,4,NA,7/15/2018,2018,7,NA,NA
Motor Pool,14,7/15/2018,1,"Elachista irrorata Braun, 1920",Elachista irrorata,plants,herbaceous,2,1,8.2,8.2,0,47.134907,,178,178,684.3474577,NA,NA,NA,no adult observations in the mid-atlantic,7/15/2018,2018,7,generalist,specialist
